"Time (ms)","Recording (a.u.)"
1.654229327E1,7.381687872E-3
1.656312739E1,6.648869254E-3
1.658396151E1,5.910797045E-3
1.660479564E1,5.288176239E-3
1.662562976E1,4.447799176E-3
1.664646388E1,3.790355287E-3
1.666729800E1,3.168026218E-3
1.668813213E1,2.463928657E-3
1.670896625E1,1.874664449E-3
1.672980037E1,1.070362981E-3
1.675063449E1,3.327534068E-4
1.677146862E1,-2.972084621E-4
1.679230274E1,-1.112387166E-3
1.681313686E1,-1.884364290E-3
1.683397098E1,-2.645485569E-3
1.685480511E1,-3.331195097E-3
1.687563923E1,-3.915527835E-3
1.689647335E1,-4.483493045E-3
1.691730747E1,-5.003818311E-3
1.693814160E1,-5.625075195E-3
1.695897572E1,-6.234895438E-3
1.697980984E1,-6.805559620E-3
1.700064396E1,-7.299294695E-3
1.702147809E1,-7.698625792E-3
1.704231221E1,-8.135588840E-3
1.706314633E1,-8.540340699E-3
1.708398045E1,-8.935379796E-3
1.710481458E1,-9.169459343E-3
1.712564870E1,-9.355955757E-3
1.714648282E1,-9.542916901E-3
1.716731694E1,-9.590975940E-3
1.718815107E1,-9.717209265E-3
1.720898519E1,-9.717449546E-3
1.722981931E1,-9.626426734E-3
1.725065343E1,-9.751915932E-3
1.727148756E1,-9.879963472E-3
1.729232168E1,-9.909717366E-3
1.731315580E1,-9.867002256E-3
1.733398992E1,-9.559554979E-3
1.735482405E1,-9.274435230E-3
1.737565817E1,-9.074361995E-3
1.739649229E1,-8.613059297E-3
1.741732641E1,-8.195189759E-3
1.743816054E1,-7.695776410E-3
1.745899466E1,-7.140102796E-3
1.747982878E1,-6.727855653E-3
1.750066290E1,-6.157067604E-3
1.752149703E1,-5.571426358E-3
1.754233115E1,-4.965847824E-3
1.756316527E1,-4.367375746E-3
1.758399939E1,-3.720826004E-3
1.760483352E1,-2.913395409E-3
1.762566764E1,-2.156180795E-3
1.764650176E1,-1.340253046E-3
1.766733588E1,-5.738761392E-4
1.768817001E1,3.671619925E-5
1.770900413E1,6.511078100E-4
1.772983825E1,1.263472484E-3
1.775067237E1,2.000970300E-3
1.777150650E1,2.715789713E-3
1.779234062E1,3.315792186E-3
1.781317474E1,4.093132447E-3
1.783400886E1,4.793337546E-3
1.785484299E1,5.463924259E-3
1.787567711E1,6.246308796E-3
1.789651123E1,6.812913343E-3
1.791734535E1,7.409720216E-3
1.793817948E1,8.008750156E-3
1.795901360E1,8.483011276E-3
1.797984772E1,8.932780474E-3
1.800068184E1,9.315182455E-3
1.802151597E1,9.835965931E-3
1.804235009E1,1.023133844E-2
1.806318421E1,1.041589491E-2
1.808401833E1,1.067740843E-2
1.810485246E1,1.081447117E-2
1.812568658E1,1.098285243E-2
1.814652070E1,1.108343247E-2
1.816735482E1,1.080940291E-2
1.818818895E1,1.057044230E-2
1.820902307E1,1.040009968E-2
1.822985719E1,1.022333093E-2
1.825069131E1,1.002300717E-2
1.827152544E1,9.936167859E-3
1.829235956E1,9.913652204E-3
1.831319368E1,9.516105987E-3
1.833402780E1,9.116793051E-3
1.835486193E1,8.606922813E-3
1.837569605E1,8.069153875E-3
1.839653017E1,7.760503329E-3
1.841736429E1,7.186676376E-3
1.843819842E1,6.643541623E-3
1.845903254E1,6.055413745E-3
1.847986666E1,5.357958842E-3
1.850070078E1,4.838171415E-3
1.852153491E1,4.158066586E-3
1.854236903E1,3.478593659E-3
1.856320315E1,2.930970164E-3
1.858403727E1,2.169146668E-3
1.860487140E1,1.305321348E-3
1.862570552E1,4.455003073E-4
1.864653964E1,-4.685206222E-4
1.866737376E1,-1.242588507E-3
1.868820789E1,-2.035720740E-3
1.870904201E1,-2.913443604E-3
1.872987613E1,-3.592813155E-3
1.875071025E1,-4.180829972E-3
1.877154438E1,-4.882686771E-3
1.879237850E1,-5.586067215E-3
1.881321262E1,-6.337386090E-3
1.883404674E1,-7.158242632E-3
1.885488087E1,-7.841890678E-3
1.887571499E1,-8.524687961E-3
1.889654911E1,-9.122073650E-3
1.891738323E1,-9.698639624E-3
1.893821736E1,-1.024029031E-2
1.895905148E1,-1.062403712E-2
1.897988560E1,-1.110953465E-2
1.900071972E1,-1.132854074E-2
1.902155385E1,-1.154815033E-2
1.904238797E1,-1.195117086E-2
1.906322209E1,-1.215112396E-2
1.908405621E1,-1.247190032E-2
1.910489034E1,-1.274678297E-2
1.912572446E1,-1.280219108E-2
1.914655858E1,-1.290110685E-2
1.916739270E1,-1.302737650E-2
1.918822683E1,-1.302815974E-2
1.920906095E1,-1.298518199E-2
1.922989507E1,-1.288499869E-2
1.925072919E1,-1.258540154E-2
1.927156332E1,-1.221039891E-2
1.929239744E1,-1.181793585E-2
1.931323156E1,-1.151976176E-2
1.933406568E1,-1.121304091E-2
1.935489981E1,-1.076122001E-2
1.937573393E1,-1.036787406E-2
1.939656805E1,-9.946703911E-3
1.941740217E1,-9.352155030E-3
1.943823630E1,-8.803993464E-3
1.945907042E1,-8.181907237E-3
1.947990454E1,-7.467265707E-3
1.950073866E1,-6.938170642E-3
1.952157279E1,-6.372087635E-3
1.954240691E1,-5.718271248E-3
1.956324103E1,-4.952558316E-3
1.958407515E1,-4.125427455E-3
1.960490928E1,-3.216019832E-3
1.962574340E1,-2.208196558E-3
1.964657752E1,-1.411559759E-3
1.966741164E1,-5.627974751E-4
1.968824577E1,2.641442406E-4
1.970907989E1,9.724773699E-4
1.972991401E1,1.748894691E-3
1.975074813E1,2.484611003E-3
1.977158226E1,3.234692616E-3
1.979241638E1,3.897780087E-3
1.981325050E1,4.451718181E-3
1.983408462E1,5.186971277E-3
1.985491875E1,6.008192431E-3
1.987575287E1,6.643887609E-3
1.989658699E1,7.264064625E-3
1.991742111E1,7.715612650E-3
1.993825524E1,8.162329905E-3
1.995908936E1,8.664125577E-3
1.997992348E1,8.911134675E-3
2.000075760E1,9.367680177E-3
2.002159173E1,9.646891616E-3
2.004242585E1,9.758492932E-3
2.006325997E1,1.002221741E-2
2.008409409E1,1.006141491E-2
2.010492822E1,1.022745855E-2
2.012576234E1,1.042400114E-2
2.014659646E1,1.051251404E-2
2.016743058E1,1.061056368E-2
2.018826471E1,1.059630606E-2
2.020909883E1,1.049807388E-2
2.022993295E1,1.025186479E-2
2.025076707E1,9.882733226E-3
2.027160120E1,9.550118819E-3
2.029243532E1,9.245032445E-3
2.031326944E1,8.897826076E-3
2.033410356E1,8.627573028E-3
2.035493769E1,8.348428644E-3
2.037577181E1,7.881014608E-3
2.039660593E1,7.242936641E-3
2.041744005E1,6.650988478E-3
2.043827418E1,6.084217690E-3
2.045910830E1,5.539621226E-3
2.047994242E1,5.078649148E-3
2.050077654E1,4.570476245E-3
2.052161067E1,4.199435934E-3
2.054244479E1,3.664979711E-3
2.056327891E1,2.995719900E-3
2.058411303E1,2.299121581E-3
2.060494716E1,1.518908422E-3
2.062578128E1,1.033128472E-3
2.064661540E1,3.507006040E-4
2.066744952E1,-4.572418402E-4
2.068828365E1,-1.233255840E-3
2.070911777E1,-2.115965588E-3
2.072995189E1,-2.673147246E-3
2.075078601E1,-3.366056830E-3
2.077162014E1,-4.172893707E-3
2.079245426E1,-4.775988404E-3
2.081328838E1,-5.511161871E-3
2.083412250E1,-5.971598439E-3
2.085495663E1,-6.335695274E-3
2.087579075E1,-6.868683733E-3
2.089662487E1,-7.326486520E-3
2.091745899E1,-7.977815345E-3
2.093829312E1,-8.450329304E-3
2.095912724E1,-8.980203420E-3
2.097996136E1,-9.492401034E-3
2.100079548E1,-9.596779943E-3
2.102162961E1,-9.938364848E-3
2.104246373E1,-1.000982337E-2
2.106329785E1,-1.011514664E-2
2.108413197E1,-1.039324794E-2
2.110496610E1,-1.039885916E-2
2.112580022E1,-1.062547322E-2
2.114663434E1,-1.052614953E-2
2.116746846E1,-1.041484810E-2
2.118830259E1,-1.037445292E-2
2.120913671E1,-1.000175066E-2
2.122997083E1,-9.862886742E-3
2.125080495E1,-9.528211318E-3
2.127163908E1,-9.134892374E-3
2.129247320E1,-8.789791726E-3
2.131330732E1,-8.182672784E-3
2.133414144E1,-7.877796888E-3
2.135497557E1,-7.348204497E-3
2.137580969E1,-6.691886112E-3
2.139664381E1,-6.408102345E-3
2.141747793E1,-5.763140507E-3
2.143831206E1,-5.212434568E-3
2.145914618E1,-4.623268731E-3
2.147998030E1,-3.767443355E-3
2.150081442E1,-3.210671712E-3
2.152164855E1,-2.471297048E-3
2.154248267E1,-1.850440982E-3
2.156331679E1,-1.126118703E-3
2.158415091E1,-1.773916301E-4
2.160498504E1,3.806410823E-4
2.162581916E1,1.119334484E-3
2.164665328E1,1.769876457E-3
2.166748740E1,2.364002168E-3
2.168832153E1,3.147341777E-3
2.170915565E1,3.813687013E-3
2.172998977E1,4.701825324E-3
2.175082389E1,5.483552814E-3
2.177165802E1,6.278751884E-3
2.179249214E1,7.053638343E-3
2.181332626E1,7.480629720E-3
2.183416038E1,8.109693415E-3
2.185499451E1,8.474834263E-3
2.187582863E1,8.836742491E-3
2.189666275E1,9.506629780E-3
2.191749687E1,9.829446673E-3
2.193833100E1,1.032244042E-2
2.195916512E1,1.072592102E-2
2.197999924E1,1.090609562E-2
2.200083336E1,1.112281904E-2
2.202166749E1,1.111648418E-2
2.204250161E1,1.140589640E-2
2.206333573E1,1.151458733E-2
2.208416985E1,1.141040307E-2
2.210500398E1,1.151905954E-2
2.212583810E1,1.140152197E-2
2.214667222E1,1.140102558E-2
2.216750634E1,1.125493273E-2
2.218834047E1,1.099244040E-2
2.220917459E1,1.092941500E-2
2.223000871E1,1.066557784E-2
2.225084283E1,1.050867606E-2
2.227167696E1,1.008971035E-2
2.229251108E1,9.435909800E-3
2.231334520E1,9.049305692E-3
2.233417932E1,8.397529833E-3
2.235501345E1,7.823931053E-3
2.237584757E1,7.190226577E-3
2.239668169E1,6.340992637E-3
2.241751581E1,5.915369838E-3
2.243834994E1,5.332095083E-3
2.245918406E1,4.698059522E-3
2.248001818E1,3.983926959E-3
2.250085231E1,2.945970278E-3
2.252168643E1,2.173276618E-3
2.254252055E1,1.369406818E-3
2.256335467E1,7.199158426E-4
2.258418880E1,6.533932174E-5
2.260502292E1,-8.430432063E-4
2.262585704E1,-1.519063255E-3
2.264669116E1,-2.351206960E-3
2.266752529E1,-3.111276310E-3
2.268835941E1,-3.825555090E-3
2.270919353E1,-4.758741707E-3
2.273002765E1,-5.471800454E-3
2.275086178E1,-6.314749829E-3
2.277169590E1,-7.018672302E-3
2.279253002E1,-7.493105717E-3
2.281336414E1,-8.205575868E-3
2.283419827E1,-8.737761527E-3
2.285503239E1,-9.366067126E-3
2.287586651E1,-1.000435837E-2
2.289670063E1,-1.043957844E-2
2.291753476E1,-1.096921135E-2
2.293836888E1,-1.132951118E-2
2.295920300E1,-1.184438728E-2
2.298003712E1,-1.230261195E-2
2.300087125E1,-1.272989623E-2
2.302170537E1,-1.334477216E-2
2.304253949E1,-1.354057249E-2
2.306337361E1,-1.369831897E-2
2.308420774E1,-1.371350512E-2
2.310504186E1,-1.355770603E-2
2.312587598E1,-1.349255908E-2
2.314671010E1,-1.321395766E-2
2.316754423E1,-1.315572113E-2
2.318837835E1,-1.315956842E-2
2.320921247E1,-1.308581047E-2
2.323004659E1,-1.301702671E-2
2.325088072E1,-1.264722459E-2
2.327171484E1,-1.240871102E-2
2.329254896E1,-1.205055136E-2
2.331338308E1,-1.156006195E-2
2.333421721E1,-1.131512225E-2
2.335505133E1,-1.066063996E-2
2.337588545E1,-1.006842218E-2
2.339671957E1,-9.517125785E-3
2.341755370E1,-8.615286089E-3
2.343838782E1,-8.104786277E-3
2.345922194E1,-7.499842905E-3
2.348005606E1,-6.787714083E-3
2.350089019E1,-6.072465330E-3
2.352172431E1,-5.152784288E-3
2.354255843E1,-4.477106035E-3
2.356339255E1,-3.714128397E-3
2.358422668E1,-3.022802062E-3
2.360506080E1,-2.277427353E-3
2.362589492E1,-1.369965146E-3
2.364672904E1,-7.904791855E-4
2.366756317E1,-1.470900024E-4
2.368839729E1,5.193706602E-4
2.370923141E1,1.229243819E-3
2.373006553E1,1.983474474E-3
2.375089966E1,2.550214995E-3
2.377173378E1,3.330060747E-3
2.379256790E1,3.990883473E-3
2.381340202E1,4.594206810E-3
2.383423615E1,5.403756630E-3
2.385507027E1,5.707642995E-3
2.387590439E1,5.979811773E-3
2.389673851E1,6.338180974E-3
2.391757264E1,6.538705900E-3
2.393840676E1,7.019306067E-3
2.395924088E1,7.224639878E-3
2.398007500E1,7.499027066E-3
2.400090913E1,7.799122483E-3
2.402174325E1,7.717143279E-3
2.404257737E1,7.892715745E-3
2.406341149E1,7.878096774E-3
2.408424562E1,7.833551615E-3
2.410507974E1,7.729774807E-3
2.412591386E1,7.316804957E-3
2.414674798E1,7.033235859E-3
2.416758211E1,6.577856373E-3
2.418841623E1,6.365605630E-3
2.420925035E1,6.226221099E-3
2.423008447E1,5.914921872E-3
2.425091860E1,5.741120782E-3
2.427175272E1,5.113183521E-3
2.429258684E1,4.518155474E-3
2.431342096E1,4.024649039E-3
2.433425509E1,3.388442565E-3
2.435508921E1,3.108699340E-3
2.437592333E1,2.469824161E-3
2.439675745E1,1.714561833E-3
2.441759158E1,1.108362922E-3
2.443842570E1,1.899390481E-4
2.445925982E1,-5.337727489E-4
2.448009394E1,-1.270279870E-3
2.450092807E1,-1.840147655E-3
2.452176219E1,-2.404255094E-3
2.454259631E1,-3.300277283E-3
2.456343043E1,-4.024231341E-3
2.458426456E1,-4.989487585E-3
2.460509868E1,-5.833525211E-3
2.462593280E1,-6.517400965E-3
2.464676692E1,-7.273001596E-3
2.466760105E1,-7.723102346E-3
2.468843517E1,-8.319617249E-3
2.470926929E1,-8.793951012E-3
2.473010341E1,-9.199450724E-3
2.475093754E1,-9.896975942E-3
2.477177166E1,-1.046300121E-2
2.479260578E1,-1.110566407E-2
2.481343990E1,-1.175964065E-2
2.483427403E1,-1.218529884E-2
2.485510815E1,-1.259493269E-2
2.487594227E1,-1.284556277E-2
2.489677639E1,-1.309012435E-2
2.491761052E1,-1.342598908E-2
2.493844464E1,-1.384853385E-2
2.495927876E1,-1.426756568E-2
2.498011288E1,-1.426434051E-2
2.500094701E1,-1.446292736E-2
2.502178113E1,-1.462786924E-2
2.504261525E1,-1.448997017E-2
2.506344937E1,-1.466771774E-2
2.508428350E1,-1.444064826E-2
2.510511762E1,-1.415929478E-2
2.512595174E1,-1.408023946E-2
2.514678586E1,-1.381343137E-2
2.516761999E1,-1.372560114E-2
2.518845411E1,-1.336216554E-2
2.520928823E1,-1.292835549E-2
2.523012235E1,-1.250701677E-2
2.525095648E1,-1.191195659E-2
2.527179060E1,-1.157857012E-2
2.529262472E1,-1.108177938E-2
2.531345884E1,-1.052676141E-2
2.533429297E1,-9.928003885E-3
2.535512709E1,-9.118914604E-3
2.537596121E1,-8.546838537E-3
2.539679533E1,-7.734279148E-3
2.541762946E1,-6.965839770E-3
2.543846358E1,-6.390841678E-3
2.545929770E1,-5.554824602E-3
2.548013182E1,-4.986030050E-3
2.550096595E1,-4.276751541E-3
2.552180007E1,-3.476795275E-3
2.554263419E1,-2.844603732E-3
2.556346831E1,-1.982700080E-3
2.558430244E1,-1.177179161E-3
2.560513656E1,-2.754629531E-4
2.562597068E1,6.259406218E-4
2.564680480E1,1.427723677E-3
2.566763893E1,2.147798659E-3
2.568847305E1,2.715847222E-3
2.570930717E1,3.501506057E-3
2.573014129E1,4.157174379E-3
2.575097542E1,4.747325554E-3
2.577180954E1,5.442252848E-3
2.579264366E1,5.844004452E-3
2.581347778E1,6.342873909E-3
2.583431191E1,6.912361830E-3
2.585514603E1,7.412070874E-3
2.587598015E1,7.993519306E-3
2.589681427E1,8.247727528E-3
2.591764840E1,8.459842764E-3
2.593848252E1,8.686158806E-3
2.595931664E1,8.784451522E-3
2.598015076E1,9.076206014E-3
2.600098489E1,9.168167599E-3
2.602181901E1,9.282527491E-3
2.604265313E1,9.476738982E-3
2.606348725E1,9.371817112E-3
2.608432138E1,9.283359163E-3
2.610515550E1,9.060304612E-3
2.612598962E1,8.814174682E-3
2.614682374E1,8.608123288E-3
2.616765787E1,8.156565949E-3
2.618849199E1,7.698089816E-3
2.620932611E1,7.133794017E-3
2.623016023E1,6.537591107E-3
2.625099436E1,6.076023914E-3
2.627182848E1,5.522511899E-3
2.629266260E1,5.056391470E-3
2.631349672E1,4.513415508E-3
2.633433085E1,3.829455469E-3
2.635516497E1,3.152951133E-3
2.637599909E1,2.439388540E-3
2.639683321E1,1.968740486E-3
2.641766734E1,1.272088150E-3
2.643850146E1,4.783479380E-4
2.645933558E1,-1.743119356E-4
2.648016970E1,-1.086900127E-3
2.650100383E1,-1.666108146E-3
2.652183795E1,-2.294013742E-3
2.654267207E1,-3.067989834E-3
2.656350619E1,-3.660853952E-3
2.658434032E1,-4.541768692E-3
2.660517444E1,-5.348044913E-3
2.662600856E1,-6.226777565E-3
2.664684268E1,-7.053217851E-3
2.666767681E1,-7.717072032E-3
2.668851093E1,-8.481198922E-3
2.670934505E1,-8.861332200E-3
2.673017917E1,-9.386723861E-3
2.675101330E1,-9.980291128E-3
2.677184742E1,-1.032811962E-2
2.679268154E1,-1.100804191E-2
2.681351566E1,-1.145546697E-2
2.683434979E1,-1.182918437E-2
2.685518391E1,-1.244365983E-2
2.687601803E1,-1.263259538E-2
2.689685215E1,-1.279778499E-2
2.691768628E1,-1.288260892E-2
2.693852040E1,-1.289413683E-2
2.695935452E1,-1.322623901E-2
2.698018864E1,-1.327265054E-2
2.700102277E1,-1.329017989E-2
2.702185689E1,-1.326712128E-2
2.704269101E1,-1.306625083E-2
2.706352513E1,-1.314971037E-2
2.708435926E1,-1.311048120E-2
2.710519338E1,-1.299242675E-2
2.712602750E1,-1.289522462E-2
2.714686162E1,-1.258951984E-2
2.716769575E1,-1.220729575E-2
2.718852987E1,-1.170777157E-2
2.720936399E1,-1.115531102E-2
2.723019811E1,-1.060163509E-2
2.725103224E1,-1.003829204E-2
2.727186636E1,-9.470117278E-3
2.729270048E1,-8.759717457E-3
2.731353460E1,-8.126027882E-3
2.733436873E1,-7.572561502E-3
2.735520285E1,-6.897438318E-3
2.737603697E1,-6.225171499E-3
2.739687109E1,-5.405657925E-3
2.741770522E1,-4.571102560E-3
2.743853934E1,-3.718116554E-3
2.745937346E1,-2.915390767E-3
2.748020758E1,-2.384433988E-3
2.750104171E1,-1.613322063E-3
2.752187583E1,-8.858788060E-4
2.754270995E1,-1.658257388E-4
2.756354407E1,6.428438355E-4
2.758437820E1,1.106602140E-3
2.760521232E1,1.835569041E-3
2.762604644E1,2.544872928E-3
2.764688056E1,3.029402345E-3
2.766771469E1,3.657300258E-3
2.768854881E1,4.148562439E-3
2.770938293E1,4.735455383E-3
2.773021705E1,5.237505771E-3
2.775105118E1,5.665387027E-3
2.777188530E1,6.237658672E-3
2.779271942E1,6.550456397E-3
2.781355354E1,6.895722821E-3
2.783438767E1,7.148119621E-3
2.785522179E1,7.243854459E-3
2.787605591E1,7.568902802E-3
2.789689003E1,7.774823345E-3
2.791772416E1,7.955132984E-3
2.793855828E1,8.054925129E-3
2.795939240E1,8.070806973E-3
2.798022652E1,8.162071928E-3
2.800106065E1,8.017465472E-3
2.802189477E1,7.895142771E-3
2.804272889E1,7.725889329E-3
2.806356301E1,7.467137650E-3
2.808439714E1,7.363279350E-3
2.810523126E1,7.251016796E-3
2.812606538E1,7.116368040E-3
2.814689950E1,6.808051839E-3
2.816773363E1,6.447045133E-3
2.818856775E1,5.999173038E-3
2.820940187E1,5.257924087E-3
2.823023599E1,4.741545767E-3
2.825107012E1,4.193447530E-3
2.827190424E1,3.513348987E-3
2.829273836E1,3.106150310E-3
2.831357248E1,2.352307551E-3
2.833440661E1,1.611005981E-3
2.835524073E1,9.842010913E-4
2.837607485E1,8.531659842E-5
2.839690897E1,-5.226391950E-4
2.841774310E1,-1.284121070E-3
2.843857722E1,-2.077540383E-3
2.845941134E1,-2.775544766E-3
2.848024546E1,-3.682311857E-3
2.850107959E1,-4.423650447E-3
2.852191371E1,-5.383043550E-3
2.854274783E1,-6.241002120E-3
2.856358195E1,-6.869934499E-3
2.858441608E1,-7.493413985E-3
2.860525020E1,-7.977284491E-3
2.862608432E1,-8.758591488E-3
2.864691844E1,-9.417140856E-3
2.866775257E1,-1.005953178E-2
2.868858669E1,-1.082258113E-2
2.870942081E1,-1.135332882E-2
2.873025493E1,-1.206271350E-2
2.875108906E1,-1.256103069E-2
2.877192318E1,-1.297350600E-2
2.879275730E1,-1.346775703E-2
2.881359142E1,-1.359263062E-2
2.883442555E1,-1.391367428E-2
2.885525967E1,-1.423206739E-2
2.887609379E1,-1.444650814E-2
2.889692791E1,-1.482276432E-2
2.891776204E1,-1.483660936E-2
2.893859616E1,-1.490524411E-2
2.895943028E1,-1.494887285E-2
2.898026440E1,-1.472914778E-2
2.900109853E1,-1.465464197E-2
2.902193265E1,-1.432949957E-2
2.904276677E1,-1.406749617E-2
2.906360089E1,-1.398307644E-2
2.908443502E1,-1.375288796E-2
2.910526914E1,-1.357993390E-2
2.912610326E1,-1.326004788E-2
2.914693738E1,-1.285270043E-2
2.916777151E1,-1.239168458E-2
2.918860563E1,-1.194079779E-2
2.920943975E1,-1.153486408E-2
2.923027387E1,-1.095139980E-2
2.925110800E1,-1.047427207E-2
2.927194212E1,-9.960107505E-3
2.929277624E1,-9.336829185E-3
2.931361036E1,-8.708904497E-3
2.933444449E1,-7.788244635E-3
2.935527861E1,-7.033643778E-3
2.937611273E1,-6.443807855E-3
2.939694685E1,-5.714247003E-3
2.941778098E1,-5.025591701E-3
2.943861510E1,-4.162357189E-3
2.945944922E1,-3.351423191E-3
2.948028334E1,-2.538490342E-3
2.950111747E1,-1.619396615E-3
2.952195159E1,-7.305158651E-4
2.954278571E1,2.695732983E-4
2.956361983E1,9.440645226E-4
2.958445396E1,1.554234186E-3
2.960528808E1,2.168983454E-3
2.962612220E1,2.577434294E-3
2.964695632E1,3.222295549E-3
2.966779045E1,3.831986338E-3
2.968862457E1,4.484283738E-3
2.970945869E1,5.223674700E-3
2.973029281E1,5.696201697E-3
2.975112694E1,6.173158064E-3
2.977196106E1,6.523289252E-3
2.979279518E1,6.628911942E-3
2.981362930E1,6.856058724E-3
2.983446343E1,7.089128718E-3
2.985529755E1,7.307999767E-3
2.987613167E1,7.550240960E-3
2.989696579E1,7.586781401E-3
2.991779992E1,7.540639490E-3
2.993863404E1,7.430428173E-3
2.995946816E1,7.400329225E-3
2.998030228E1,7.419283502E-3
3.000113641E1,7.318346761E-3
3.002197053E1,7.115864195E-3
3.004280465E1,6.684660446E-3
3.006363877E1,6.323836744E-3
3.008447290E1,5.904101767E-3
3.010530702E1,5.422085524E-3
3.012614114E1,5.067021586E-3
3.014697526E1,4.535065033E-3
3.016780939E1,4.089026246E-3
3.018864351E1,3.670345992E-3
3.020947763E1,3.230042988E-3
3.023031175E1,2.828559838E-3
3.025114588E1,2.208637074E-3
3.027198000E1,1.615560497E-3
3.029281412E1,7.947108243E-4
3.031364824E1,-3.698983346E-5
3.033448237E1,-5.094516091E-4
3.035531649E1,-1.212359988E-3
3.037615061E1,-1.791909570E-3
3.039698473E1,-2.377994359E-3
3.041781886E1,-3.195966594E-3
3.043865298E1,-3.832525341E-3
3.045948710E1,-4.629743285E-3
3.048032122E1,-5.298080854E-3
3.050115535E1,-6.009092554E-3
3.052198947E1,-6.737266667E-3
3.054282359E1,-7.175954059E-3
3.056365771E1,-7.952524349E-3
3.058449184E1,-8.591401391E-3
3.060532596E1,-9.153811261E-3
3.062616008E1,-9.823544882E-3
3.064699420E1,-1.026280038E-2
3.066782833E1,-1.075172238E-2
3.068866245E1,-1.104416512E-2
3.070949657E1,-1.142053585E-2
3.073033069E1,-1.189894415E-2
3.075116482E1,-1.231260318E-2
3.077199894E1,-1.288161799E-2
3.079283306E1,-1.306440122E-2
3.081366718E1,-1.326185465E-2
3.083450131E1,-1.361060236E-2
3.085533543E1,-1.355270855E-2
3.087616955E1,-1.363244373E-2
3.089700367E1,-1.369945426E-2
3.091783780E1,-1.366242766E-2
3.093867192E1,-1.387948357E-2
3.095950604E1,-1.380495541E-2
3.098034016E1,-1.373516116E-2
3.100117429E1,-1.370176114E-2
3.102200841E1,-1.334564760E-2
3.104284253E1,-1.313418895E-2
3.106367665E1,-1.268958487E-2
3.108451078E1,-1.213735342E-2
3.110534490E1,-1.176040620E-2
3.112617902E1,-1.120106131E-2
3.114701314E1,-1.070998423E-2
3.116784727E1,-1.009898726E-2
3.118868139E1,-9.418433532E-3
3.120951551E1,-8.812759072E-3
3.123034963E1,-8.229337633E-3
3.125118376E1,-7.746465504E-3
3.127201788E1,-6.994048133E-3
3.129285200E1,-6.232609972E-3
3.131368612E1,-5.401290953E-3
3.133452025E1,-4.464078229E-3
3.135535437E1,-3.800707171E-3
3.137618849E1,-2.984513063E-3
3.139702261E1,-2.238744637E-3
3.141785674E1,-1.495375996E-3
3.143869086E1,-6.253767642E-4
3.145952498E1,-5.988766497E-5
3.148035910E1,6.999156321E-4
3.150119323E1,1.448666677E-3
3.152202735E1,2.110173460E-3
3.154286147E1,2.915170509E-3
3.156369559E1,3.474375233E-3
3.158452972E1,4.199612886E-3
3.160536384E1,4.913222976E-3
3.162619796E1,5.485844798E-3
3.164703208E1,6.085414439E-3
3.166786621E1,6.355468184E-3
3.168870033E1,6.683275104E-3
3.170953445E1,7.091147359E-3
3.173036857E1,7.607607171E-3
